point1,5.50034189224,5.03487348557,0.0,0.0,0.0,0.144358395405,0.989525468938
point2,5.46833658218,5.0413851738,0.0,0.0,0.0,0.792079799164,0.610417555249
point3,5.54053211212,5.0622253418,0.0,0.0,0.0,-0.990389863727,0.138303715883
point4,5.52192544937,5.07245874405,0.0,0.0,0.0,-0.60287419105,0.797836267517
point5,4.07156324387,3.59013485909,0.0,0.0,0.0,0.809452166245,0.587185822854
point6,4.03658819199,3.65878176689,0.0,0.0,0.0,-0.602852911822,0.797852346433
point7,4.34168434143,2.47244596481,0.0,0.0,0.0,0.793444157069,0.608643055997
point8,4.32010364532,2.49700212479,0.0,0.0,0.0,-0.600118482184,0.799911124651
point9,2.8598818779,4.20498991013,0.0,0.0,0.0,0.141085366526,0.989997434013
point10,2.90751075745,4.20257091522,0.0,0.0,0.0,0.788106798488,0.615538523715
point11,2.85615992546,4.21931600571,0.0,0.0,0.0,-0.99186948004,0.127259320147
point12,2.84499764442,4.20089626312,0.0,0.0,0.0,-0.607827908101,0.794068784258
point13,4.00310277939,1.95118021965,0.0,0.0,0.0,-0.989724626183,0.142986587929
point14,3.92720031738,1.94504117966,0.0,0.0,0.0,-0.605255121442,0.796031555887
point15,4.50985765457,-0.10560631752,0.0,0.0,0.0,0.795714537734,0.60567183725
point16,4.63189601898,-0.149510025978,0.0,0.0,0.0,-0.988878603528,0.148724939013
point17,1.45562148094,-1.17487025261,0.0,0.0,0.0,0.147035909155,0.989131154812
point18,1.41325521469,-1.18681967258,0.0,0.0,0.0,-0.599716884638,0.800212258267
point19,1.39022541046,-1.13815319538,0.0,0.0,0.0,-0.990418848797,0.138095995408
point20,1.63638329506,-2.13321256638,0.0,0.0,0.0,0.803247248756,0.595645748214
point21,1.69221949577,-2.13581943512,0.0,0.0,0.0,-0.98623336279,0.1653594694
point22,1.60857355595,-2.13212609291,0.0,0.0,0.0,-0.579398228265,0.815044595764
point23,0.337267756462,-1.30926430225,0.0,0.0,0.0,0.150606373814,0.988593809492
point24,0.31912791729,-1.34185063839,0.0,0.0,0.0,-0.604380433758,0.796695858713
point25,0.320322990417,-1.3140437603,0.0,0.0,0.0,-0.988230400642,0.152972792503
point26,0.274267792702,-1.34597742558,0.0,0.0,0.0,0.799716952262,0.600377211647
point27,-0.168904066086,0.244879007339,0.0,0.0,0.0,-0.587572843663,0.809171275683
point28,-0.273288249969,0.224241495132,0.0,0.0,0.0,-0.988886643617,0.148671470284
point29,-0.296316027641,0.20860004425,0.0,0.0,0.0,0.808262002645,0.58882300828
point30,-0.2247351408,0.183182477951,0.0,0.0,0.0,0.165506582816,0.986208685342
